flight_number,treasure_position,treasure_crumbs,average_crumbs,evaluation_seconds,update_seconds,overhead_seconds
0,"[-1.9349519721560022, 2.047166805418132, 3.2427681691079018, -1.104371659377131, 3.4357070150210687, -2.2887463441897955, 3.0155538055575315, -1.1162128900617168, -3.174656392475936, 4.131309620983715, 4.849698302553084, -1.2622683829275525, 1.9073302151361577, 0.6694469514623442, -2.0376270636292997, -2.2961586268340173, -4.278822604074038, -1.3223620965877898, 0.7954782926464468, -2.8427785825237457, 3.8953588565111295, -3.934699498426636, 0.9113739936387049, -0.1798541760500605, 1.154648090711964, 0.07874671241769526, -5.109554358104024, -2.543679234542477, 3.2109623534033647, 4.670638239712852]",437.2784330573357,555.0520875718929,0.03246662199944694,0.0,0.0
1,"[-0.7515366189625245, -1.5792185650006703, -2.123102574407694, -3.027866849251546, -1.7329022951029032, -3.050317049486491, 0.6974509383446779, 0.11385032026928066, -3.0742121204084425, 0.7340795477173327, 1.445304294634461, -0.4992319212602534, 1.9921682096409172, 2.9103272061837417, -2.062640874805236, -3.1220103875657745, -2.849611873620905, 1.5725086520312699, -1.2688727923774419, -4.016860093140775, 3.93433077556076, -3.7993475887732684, 0.4226265898245094, -0.5647233058195607, -2.7100940244207656, -0.9002097757681167, 0.002645581842214584, 0.40953011645407145, 3.519680503079317, -1.1404383108578415]",401.17840075671427,457.1692778417244,0.032805935999931535,0.0011031169997295365,0.0014417949996641255
2,"[-2.6838785647431243, -0.6476975046841027, -0.9073739561276126, 1.0296805678055965, 1.341508528073712, -2.1215213381395115, 0.7125377675532192, 0.12191031721430245, -0.09766050052212538, 2.154003432691391, 1.9300218052762068, -1.785239545977733, 1.8636627139637043, 1.607675562660591, -2.0253080664095777, -1.8934454055836705, -1.0031018455336094, 0.41354428028143886, 0.26969497298272493, -0.6468718700398695, 3.894602897107739, -2.6473482074854946, 0.381062752830609, -0.5999855374398901, 0.035598208359085226, -0.5789770878329175, -3.072, 0.6253129715876982, 2.826861054465857, -0.312274298723777]",343.5273298583262,412.5837005961445,0.031180410999695596,0.0018814969998857123,0.00011563000043679494
3,"[-2.6838785647431243, -0.6476975046841027, -0.9073739561276126, 1.0296805678055965, 1.341508528073712, -2.1215213381395115, 0.7125377675532192, 0.12191031721430245, -0.09766050052212538, 2.154003432691391, 1.9300218052762068, -1.785239545977733, 1.8636627139637043, 1.607675562660591, -2.0253080664095777, -1.8934454055836705, -1.0031018455336094, 0.41354428028143886, 0.26969497298272493, -0.6468718700398695, 3.894602897107739, -2.6473482074854946, 0.381062752830609, -0.5999855374398901, 0.035598208359085226, -0.5789770878329175, -3.072, 0.6253129715876982, 2.826861054465857, -0.312274298723777]",343.5273298583262,396.1384867704938,0.025950842000384,0.0012481610001486843,0.00010682999982236652
4,"[-1.7166965670234786, -0.20243613096845792, -1.200910063120159, -1.07432168991861, 0.4159441493168924, 0.009318810199553607, 0.2246496761026177, -0.4861446717691016, 0.5471469189523859, 0.9529789009487488, 2.8746371022792516, -1.5900456737991941, 1.5753947789665186, 1.739207654362097, -1.9102399890240909, -1.9082630468993662, -1.1345605015914528, 0.6216533030842253, -1.076343886382781, -1.9933607834763563, 3.968632885966566, -3.065709531137146, -0.14084936329588904, -1.6097211737391852, -1.8730938697768855, -0.23355994076536957, -2.1832816348466473, -0.07693721511302754, 3.0033120994084976, -0.9975314418042613]",295.2812547880145,374.88156120785084,0.03280804899986833,0.0013361429992073681,0.00011277599969616858
5,"[-1.7166965670234786, -0.20243613096845792, -1.200910063120159, -1.07432168991861, 0.4159441493168924, 0.009318810199553607, 0.2246496761026177, -0.4861446717691016, 0.5471469189523859, 0.9529789009487488, 2.8746371022792516, -1.5900456737991941, 1.5753947789665186, 1.739207654362097, -1.9102399890240909, -1.9082630468993662, -1.1345605015914528, 0.6216533030842253, -1.076343886382781, -1.9933607834763563, 3.968632885966566, -3.065709531137146, -0.14084936329588904, -1.6097211737391852, -1.8730938697768855, -0.23355994076536957, -2.1832816348466473, -0.07693721511302754, 3.0033120994084976, -0.9975314418042613]",295.2812547880145,364.2920754184173,0.0266782790004072,0.001376344999698631,0.0002901190000557108
6,"[-1.9152498714398738, -1.1664612605675575, -0.8092683436447052, -1.2350105073667814, 0.9513174336590327, -1.6954630935906734, 1.0351404663144896, -0.44159176469125594, -1.4314141252445562, 1.0257669008740158, 2.261438362038163, -1.1181360397385451, 1.3656943290140515, 2.0312222884465143, 0.09767406251596211, -1.6339843403417933, -2.1367591969596265, 0.48015017255369935, -1.1310553811878508, -1.0243525955857828, 4.079580036137867, -1.9429355494283618, -1.0879760290805738, -2.0569851022014616, -0.7379765803531046, -0.25862713711787144, -3.1242301179443044, -0.02615185620748206, 3.1418671387560693, -0.8583362656674269]",269.8591067165466,354.54841078059474,0.03041408999979467,0.0012512180001067463,0.00010143100098503055
7,"[-1.9152498714398738, -1.1664612605675575, -0.8092683436447052, -1.2350105073667814, 0.9513174336590327, -1.6954630935906734, 1.0351404663144896, -0.44159176469125594, -1.4314141252445562, 1.0257669008740158, 2.261438362038163, -1.1181360397385451, 1.3656943290140515, 2.0312222884465143, 0.09767406251596211, -1.6339843403417933, -2.1367591969596265, 0.48015017255369935, -1.1310553811878508, -1.0243525955857828, 4.079580036137867, -1.9429355494283618, -1.0879760290805738, -2.0569851022014616, -0.7379765803531046, -0.25862713711787144, -3.1242301179443044, -0.02615185620748206, 3.1418671387560693, -0.8583362656674269]",269.8591067165466,349.7652380849978,0.033259212000302796,0.0014852599997539073,0.00015682100001868093
8,"[-1.9152498714398738, -1.1664612605675575, -0.8092683436447052, -1.2350105073667814, 0.9513174336590327, -1.6954630935906734, 1.0351404663144896, -0.44159176469125594, -1.4314141252445562, 1.0257669008740158, 2.261438362038163, -1.1181360397385451, 1.3656943290140515, 2.0312222884465143, 0.09767406251596211, -1.6339843403417933, -2.1367591969596265, 0.48015017255369935, -1.1310553811878508, -1.0243525955857828, 4.079580036137867, -1.9429355494283618, -1.0879760290805738, -2.0569851022014616, -0.7379765803531046, -0.25862713711787144, -3.1242301179443044, -0.02615185620748206, 3.1418671387560693, -0.8583362656674269]",269.8591067165466,347.6205056981993,0.04168936899986875,0.001346148000266112,9.537099958834006e-05
9,"[-1.9152498714398738, -1.1664612605675575, -0.8092683436447052, -1.2350105073667814, 0.9513174336590327, -1.6954630935906734, 1.0351404663144896, -0.44159176469125594, -1.4314141252445562, 1.0257669008740158, 2.261438362038163, -1.1181360397385451, 1.3656943290140515, 2.0312222884465143, 0.09767406251596211, -1.6339843403417933, -2.1367591969596265, 0.48015017255369935, -1.1310553811878508, -1.0243525955857828, 4.079580036137867, -1.9429355494283618, -1.0879760290805738, -2.0569851022014616, -0.7379765803531046, -0.25862713711787144, -3.1242301179443044, -0.02615185620748206, 3.1418671387560693, -0.8583362656674269]",269.8591067165466,345.19126690226415,0.038197939000383485,0.0013168010000299546,9.651599975768477e-05
10,"[-1.9474218753954962, -0.9579625929790467, -0.6600871709416374, -1.1107964439559097, 0.9731455785736597, -1.1297688638216328, 0.6704297811403181, -0.19972935783558288, -2.050370299276144, 0.9015672473858231, 2.1943167304483353, -0.8123595539171378, 1.3520760850041247, 1.9639020440456687, 0.26660753420987526, -2.0700510039564564, -2.3666795742242366, 0.6160766488485886, -1.2388711256077942, -1.2329125992179606, 3.3228718764526266, -1.9688894458240545, -0.8472496059290144, -1.9065870987412947, -0.18914146924152708, -0.2957541079397859, -3.1030275983876097, -0.002494922368795574, 3.118382912195939, -0.8887163441095203]",264.1170090459213,341.76719578291335,0.03342244099985692,0.0014971670007071225,0.00012431600043782964
11,"[-1.9474218753954962, -0.9579625929790467, -0.6600871709416374, -1.1107964439559097, 0.9731455785736597, -1.1297688638216328, 0.6704297811403181, -0.19972935783558288, -2.050370299276144, 0.9015672473858231, 2.1943167304483353, -0.8123595539171378, 1.3520760850041247, 1.9639020440456687, 0.26660753420987526, -2.0700510039564564, -2.3666795742242366, 0.6160766488485886, -1.2388711256077942, -1.2329125992179606, 3.3228718764526266, -1.9688894458240545, -0.8472496059290144, -1.9065870987412947, -0.18914146924152708, -0.2957541079397859, -3.1030275983876097, -0.002494922368795574, 3.118382912195939, -0.8887163441095203]",264.1170090459213,339.27747304474894,0.029905938999945647,0.0013884710006095702,0.00010249199931422481
12,"[-1.9474218753954962, -0.9579625929790467, -0.6600871709416374, -1.1107964439559097, 0.9731455785736597, -1.1297688638216328, 0.6704297811403181, -0.19972935783558288, -2.050370299276144, 0.9015672473858231, 2.1943167304483353, -0.8123595539171378, 1.3520760850041247, 1.9639020440456687, 0.26660753420987526, -2.0700510039564564, -2.3666795742242366, 0.6160766488485886, -1.2388711256077942, -1.2329125992179606, 3.3228718764526266, -1.9688894458240545, -0.8472496059290144, -1.9065870987412947, -0.18914146924152708, -0.2957541079397859, -3.1030275983876097, -0.002494922368795574, 3.118382912195939, -0.8887163441095203]",264.1170090459213,337.90415119552915,0.030030074000023887,0.0012463950006349478,9.808100003283471e-05
13,"[-1.9474218753954962, -0.9579625929790467, -0.6600871709416374, -1.1107964439559097, 0.9731455785736597, -1.1297688638216328, 0.6704297811403181, -0.19972935783558288, -2.050370299276144, 0.9015672473858231, 2.1943167304483353, -0.8123595539171378, 1.3520760850041247, 1.9639020440456687, 0.26660753420987526, -2.0700510039564564, -2.3666795742242366, 0.6160766488485886, -1.2388711256077942, -1.2329125992179606, 3.3228718764526266, -1.9688894458240545, -0.8472496059290144, -1.9065870987412947, -0.18914146924152708, -0.2957541079397859, -3.1030275983876097, -0.002494922368795574, 3.118382912195939, -0.8887163441095203]",264.1170090459213,335.3137118063299,0.03963145699981396,0.0012084610007150332,0.00025566200019966345
14,"[-1.9474218753954962, -0.9579625929790467, -0.6600871709416374, -1.1107964439559097, 0.9731455785736597, -1.1297688638216328, 0.6704297811403181, -0.19972935783558288, -2.050370299276144, 0.9015672473858231, 2.1943167304483353, -0.8123595539171378, 1.3520760850041247, 1.9639020440456687, 0.26660753420987526, -2.0700510039564564, -2.3666795742242366, 0.6160766488485886, -1.2388711256077942, -1.2329125992179606, 3.3228718764526266, -1.9688894458240545, -0.8472496059290144, -1.9065870987412947, -0.18914146924152708, -0.2957541079397859, -3.1030275983876097, -0.002494922368795574, 3.118382912195939, -0.8887163441095203]",264.1170090459213,332.58482881456564,0.042585705000419694,0.0020240479998392402,0.00010697299967432627
